SPREFID,USUBJID,SEX,FWTESTCD,FWTEST,FWORRES,FWORRESU,FWDY,FWENDY,FWSTAT,FWREASND,trial_set_description
HCD-10,HCD-10-0076,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
HCD-13,HCD-13-0002,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
HCD-13,HCD-13-0001,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
HCD-13,HCD-13-0002,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
HCD-13,HCD-13-0001,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
HCD-13,HCD-13-0002,M,WC,Water Consumption,32,g/day,15,22,Y,,CG
HCD-13,HCD-13-0001,M,WC,Water Consumption,32,g/day,15,22,Y,,CG
HCD-13,HCD-13-0002,M,WC,Water Consumption,32,g/day,22,29,Y,,CG
HCD-13,HCD-13-0001,M,WC,Water Consumption,32,g/day,22,29,Y,,CG
HCD-13,HCD-13-0002,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
HCD-13,HCD-13-0001,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
HCD-13,HCD-13-0002,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
HCD-13,HCD-13-0001,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
HCD-13,HCD-13-0002,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
HCD-13,HCD-13-0001,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
HCD-13,HCD-13-0002,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-13,HCD-13-0001,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-01,HCD-01-0004,M,FC,Food Consumption,23.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0003,M,FC,Food Consumption,23.6,g/day,1,8,Y,,CG
HCD-01,HCD-01-0004,M,FC,Food Consumption,24.3,g/day,8,15,Y,,CG
HCD-01,HCD-01-0003,M,FC,Food Consumption,24.3,g/day,8,15,Y,,CG
HCD-01,HCD-01-0004,M,FC,Food Consumption,24.3,g/day,15,21,Y,,CG
HCD-01,HCD-01-0003,M,FC,Food Consumption,24.3,g/day,15,21,Y,,CG
HCD-01,HCD-01-0004,M,FC,Food Consumption,22.4,g/day,22,28,Y,,CG
HCD-01,HCD-01-0003,M,FC,Food Consumption,22.4,g/day,22,28,Y,,CG
HCD-01,HCD-01-0004,M,WC,Water Consumption,34.1,g/day,1,8,Y,,CG
HCD-01,HCD-01-0003,M,WC,Water Consumption,34.1,g/day,1,8,Y,,CG
HCD-01,HCD-01-0004,M,WC,Water Consumption,33.4,g/day,8,15,Y,,CG
HCD-01,HCD-01-0003,M,WC,Water Consumption,33.4,g/day,8,15,Y,,CG
HCD-01,HCD-01-0004,M,WC,Water Consumption,35.8,g/day,15,21,Y,,CG
HCD-01,HCD-01-0003,M,WC,Water Consumption,35.8,g/day,15,21,Y,,CG
HCD-01,HCD-01-0004,M,WC,Water Consumption,33.3,g/day,22,28,Y,,CG
HCD-01,HCD-01-0003,M,WC,Water Consumption,33.3,g/day,22,28,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,24.2,g/day,1,8,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,24.2,g/day,1,8,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,24.6,g/day,8,15,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,24.6,g/day,8,15,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,24.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,24.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,23.4,g/day,22,28,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,23.4,g/day,22,28,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,36.4,g/day,1,8,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,36.4,g/day,1,8,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,35.6,g/day,8,15,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,35.6,g/day,8,15,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,35.7,g/day,15,21,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,35.7,g/day,15,21,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,34.3,g/day,22,28,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,34.3,g/day,22,28,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,22.4,g/day,29,36,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,22.4,g/day,29,36,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,21.9,g/day,36,43,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,21.9,g/day,36,43,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,22.1,g/day,43,50,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,22.1,g/day,43,50,Y,,CG
HCD-01,HCD-01-0014,M,FC,Food Consumption,21.9,g/day,50,56,Y,,CG
HCD-01,HCD-01-0015,M,FC,Food Consumption,21.9,g/day,50,56,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,24.5,g/day,29,36,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,24.5,g/day,29,36,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,21.1,g/day,36,43,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,21.1,g/day,36,43,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,24.5,g/day,43,50,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,24.5,g/day,43,50,Y,,CG
HCD-01,HCD-01-0014,M,WC,Water Consumption,24.8,g/day,50,56,Y,,CG
HCD-01,HCD-01-0015,M,WC,Water Consumption,24.8,g/day,50,56,Y,,CG
HCD-06,HCD-06-0037,M,WC,Water Consumption,27.6,g/day,1,8,Y,,CG
HCD-06,HCD-06-0035,M,WC,Water Consumption,27.6,g/day,1,8,Y,,CG
HCD-06,HCD-06-0036,M,WC,Water Consumption,27.6,g/day,1,8,Y,,CG
HCD-06,HCD-06-0037,M,WC,Water Consumption,31,g/day,8,15,Y,,CG
HCD-06,HCD-06-0035,M,WC,Water Consumption,31,g/day,8,15,Y,,CG
HCD-06,HCD-06-0036,M,WC,Water Consumption,31,g/day,8,15,Y,,CG
HCD-06,HCD-06-0037,M,WC,Water Consumption,33.8,g/day,15,22,Y,,CG
HCD-06,HCD-06-0035,M,WC,Water Consumption,33.8,g/day,15,22,Y,,CG
HCD-06,HCD-06-0036,M,WC,Water Consumption,33.8,g/day,15,22,Y,,CG
HCD-06,HCD-06-0037,M,WC,Water Consumption,32.2,g/day,22,29,Y,,CG
HCD-06,HCD-06-0035,M,WC,Water Consumption,32.2,g/day,22,29,Y,,CG
HCD-06,HCD-06-0036,M,WC,Water Consumption,32.2,g/day,22,29,Y,,CG
HCD-06,HCD-06-0037,M,FC,Food Consumption,21.4,g/day,1,8,Y,,CG
HCD-06,HCD-06-0035,M,FC,Food Consumption,21.4,g/day,1,8,Y,,CG
HCD-06,HCD-06-0036,M,FC,Food Consumption,21.4,g/day,1,8,Y,,CG
HCD-06,HCD-06-0037,M,FC,Food Consumption,23.2,g/day,8,15,Y,,CG
HCD-06,HCD-06-0035,M,FC,Food Consumption,23.2,g/day,8,15,Y,,CG
HCD-06,HCD-06-0036,M,FC,Food Consumption,23.2,g/day,8,15,Y,,CG
HCD-06,HCD-06-0037,M,FC,Food Consumption,25.2,g/day,15,22,Y,,CG
HCD-06,HCD-06-0035,M,FC,Food Consumption,25.2,g/day,15,22,Y,,CG
HCD-06,HCD-06-0036,M,FC,Food Consumption,25.2,g/day,15,22,Y,,CG
HCD-06,HCD-06-0037,M,FC,Food Consumption,24.4,g/day,22,29,Y,,CG
HCD-06,HCD-06-0035,M,FC,Food Consumption,24.4,g/day,22,29,Y,,CG
HCD-06,HCD-06-0036,M,FC,Food Consumption,24.4,g/day,22,29,Y,,CG
HCD-10,HCD-10-0010,M,FC,Food Consumption,23.4,g/day,1,8,Y,,CG
HCD-10,HCD-10-0009,M,FC,Food Consumption,23.4,g/day,1,8,Y,,CG
HCD-10,HCD-10-0010,M,FC,Food Consumption,24.2,g/day,8,15,Y,,CG
HCD-10,HCD-10-0009,M,FC,Food Consumption,24.2,g/day,8,15,Y,,CG
HCD-10,HCD-10-0010,M,FC,Food Consumption,21.9,g/day,15,22,Y,,CG
HCD-10,HCD-10-0009,M,FC,Food Consumption,21.9,g/day,15,22,Y,,CG
HCD-10,HCD-10-0010,M,FC,Food Consumption,22.3,g/day,22,29,Y,,CG
HCD-10,HCD-10-0009,M,FC,Food Consumption,22.3,g/day,22,29,Y,,CG
HCD-10,HCD-10-0010,M,WC,Water Consumption,28.2,g/day,1,8,Y,,CG
HCD-10,HCD-10-0009,M,WC,Water Consumption,28.2,g/day,1,8,Y,,CG
HCD-10,HCD-10-0010,M,WC,Water Consumption,30.5,g/day,8,15,Y,,CG
HCD-10,HCD-10-0009,M,WC,Water Consumption,30.5,g/day,8,15,Y,,CG
HCD-10,HCD-10-0010,M,WC,Water Consumption,28.5,g/day,15,22,Y,,CG
HCD-10,HCD-10-0009,M,WC,Water Consumption,28.5,g/day,15,22,Y,,CG
HCD-10,HCD-10-0010,M,WC,Water Consumption,29.6,g/day,22,29,Y,,CG
HCD-10,HCD-10-0009,M,WC,Water Consumption,29.6,g/day,22,29,Y,,CG
HCD-01,HCD-01-0001,M,FC,Food Consumption,24.8,g/day,1,8,Y,,CG
HCD-01,HCD-01-0002,M,FC,Food Consumption,24.8,g/day,1,8,Y,,CG
HCD-01,HCD-01-0001,M,FC,Food Consumption,26.1,g/day,8,15,Y,,CG
HCD-01,HCD-01-0002,M,FC,Food Consumption,26.1,g/day,8,15,Y,,CG
HCD-01,HCD-01-0001,M,FC,Food Consumption,25.6,g/day,15,21,Y,,CG
HCD-01,HCD-01-0002,M,FC,Food Consumption,25.6,g/day,15,21,Y,,CG
HCD-01,HCD-01-0001,M,FC,Food Consumption,23.5,g/day,22,28,Y,,CG
HCD-01,HCD-01-0002,M,FC,Food Consumption,23.5,g/day,22,28,Y,,CG
HCD-01,HCD-01-0001,M,WC,Water Consumption,36.7,g/day,1,8,Y,,CG
HCD-01,HCD-01-0002,M,WC,Water Consumption,36.7,g/day,1,8,Y,,CG
HCD-01,HCD-01-0001,M,WC,Water Consumption,38.1,g/day,8,15,Y,,CG
HCD-01,HCD-01-0002,M,WC,Water Consumption,38.1,g/day,8,15,Y,,CG
HCD-01,HCD-01-0001,M,WC,Water Consumption,38.8,g/day,15,21,Y,,CG
HCD-01,HCD-01-0002,M,WC,Water Consumption,38.8,g/day,15,21,Y,,CG
HCD-01,HCD-01-0001,M,WC,Water Consumption,35.9,g/day,22,28,Y,,CG
HCD-01,HCD-01-0002,M,WC,Water Consumption,35.9,g/day,22,28,Y,,CG
HCD-05,HCD-05-0090,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-05,HCD-05-0092,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-05,HCD-05-0090,F,WC,Water Consumption,28,g/day,8,15,Y,,CG
HCD-05,HCD-05-0092,F,WC,Water Consumption,28,g/day,8,15,Y,,CG
HCD-05,HCD-05-0090,F,WC,Water Consumption,27,g/day,15,22,Y,,CG
HCD-05,HCD-05-0092,F,WC,Water Consumption,27,g/day,15,22,Y,,CG
HCD-05,HCD-05-0090,F,FC,Food Consumption,19,g/day,1,8,Y,,CG
HCD-05,HCD-05-0092,F,FC,Food Consumption,19,g/day,1,8,Y,,CG
HCD-05,HCD-05-0090,F,FC,Food Consumption,19,g/day,8,15,Y,,CG
HCD-05,HCD-05-0092,F,FC,Food Consumption,19,g/day,8,15,Y,,CG
HCD-05,HCD-05-0090,F,FC,Food Consumption,19,g/day,15,22,Y,,CG
HCD-05,HCD-05-0092,F,FC,Food Consumption,19,g/day,15,22,Y,,CG
HCD-07,HCD-07-0004,M,FC,Food Consumption,23.8,g/day,1,8,Y,,CG
HCD-07,HCD-07-0005,M,FC,Food Consumption,23.8,g/day,1,8,Y,,CG
HCD-07,HCD-07-0004,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-07,HCD-07-0005,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-07,HCD-07-0004,M,FC,Food Consumption,22.7,g/day,15,22,Y,,CG
HCD-07,HCD-07-0005,M,FC,Food Consumption,22.7,g/day,15,22,Y,,CG
HCD-07,HCD-07-0004,M,FC,Food Consumption,23,g/day,22,28,Y,,CG
HCD-07,HCD-07-0005,M,FC,Food Consumption,23,g/day,22,28,Y,,CG
HCD-07,HCD-07-0004,M,WC,Water Consumption,29.9,g/day,1,8,Y,,CG
HCD-07,HCD-07-0005,M,WC,Water Consumption,29.9,g/day,1,8,Y,,CG
HCD-07,HCD-07-0004,M,WC,Water Consumption,28.9,g/day,8,15,Y,,CG
HCD-07,HCD-07-0005,M,WC,Water Consumption,28.9,g/day,8,15,Y,,CG
HCD-07,HCD-07-0004,M,WC,Water Consumption,28.7,g/day,15,22,Y,,CG
HCD-07,HCD-07-0005,M,WC,Water Consumption,28.7,g/day,15,22,Y,,CG
HCD-07,HCD-07-0004,M,WC,Water Consumption,29.5,g/day,22,28,Y,,CG
HCD-07,HCD-07-0005,M,WC,Water Consumption,29.5,g/day,22,28,Y,,CG
HCD-13,HCD-13-0045,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
HCD-13,HCD-13-0046,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
HCD-13,HCD-13-0045,F,WC,Water Consumption,25,g/day,8,15,Y,,CG
HCD-13,HCD-13-0046,F,WC,Water Consumption,25,g/day,8,15,Y,,CG
HCD-13,HCD-13-0045,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
HCD-13,HCD-13-0046,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
HCD-13,HCD-13-0045,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
HCD-13,HCD-13-0046,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
HCD-13,HCD-13-0045,F,FC,Food Consumption,15,g/day,1,8,Y,,CG
HCD-13,HCD-13-0046,F,FC,Food Consumption,15,g/day,1,8,Y,,CG
HCD-13,HCD-13-0045,F,FC,Food Consumption,16,g/day,8,15,Y,,CG
HCD-13,HCD-13-0046,F,FC,Food Consumption,16,g/day,8,15,Y,,CG
HCD-13,HCD-13-0045,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
HCD-13,HCD-13-0046,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
HCD-13,HCD-13-0045,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
HCD-13,HCD-13-0046,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,20.5,g/day,1,8,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,20.5,g/day,1,8,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,22.1,g/day,8,15,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,22.1,g/day,8,15,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,23.2,g/day,15,22,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,23.2,g/day,15,22,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,27.9,g/day,22,29,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,27.9,g/day,22,29,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,24,g/day,29,36,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,24,g/day,29,36,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,27.4,g/day,36,43,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,27.4,g/day,36,43,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,28.6,g/day,43,50,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,28.6,g/day,43,50,Y,,CG
HCD-04,HCD-04-0093,F,WC,Water Consumption,27.9,g/day,50,57,Y,,CG
HCD-04,HCD-04-0094,F,WC,Water Consumption,27.9,g/day,50,57,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,15.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,15.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,17.2,g/day,8,15,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,17.2,g/day,8,15,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,18.1,g/day,15,22,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,18.1,g/day,15,22,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,19.4,g/day,22,29,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,19.4,g/day,22,29,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,20.6,g/day,29,36,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,20.6,g/day,29,36,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,20.6,g/day,36,43,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,20.6,g/day,36,43,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,21.4,g/day,43,50,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,21.4,g/day,43,50,Y,,CG
HCD-04,HCD-04-0093,F,FC,Food Consumption,16.3,g/day,50,57,Y,,CG
HCD-04,HCD-04-0094,F,FC,Food Consumption,16.3,g/day,50,57,Y,,CG
HCD-04,HCD-04-0009,M,WC,Water Consumption,27.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0010,M,WC,Water Consumption,27.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0009,M,WC,Water Consumption,28.6,g/day,8,15,Y,,CG
HCD-04,HCD-04-0010,M,WC,Water Consumption,28.6,g/day,8,15,Y,,CG
HCD-04,HCD-04-0009,M,WC,Water Consumption,29.8,g/day,15,22,Y,,CG
HCD-04,HCD-04-0010,M,WC,Water Consumption,29.8,g/day,15,22,Y,,CG
HCD-04,HCD-04-0009,M,WC,Water Consumption,25.7,g/day,22,29,Y,,CG
HCD-04,HCD-04-0010,M,WC,Water Consumption,25.7,g/day,22,29,Y,,CG
HCD-04,HCD-04-0009,M,FC,Food Consumption,22.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0010,M,FC,Food Consumption,22.9,g/day,1,8,Y,,CG
HCD-04,HCD-04-0009,M,FC,Food Consumption,24.7,g/day,8,15,Y,,CG
HCD-04,HCD-04-0010,M,FC,Food Consumption,24.7,g/day,8,15,Y,,CG
HCD-04,HCD-04-0009,M,FC,Food Consumption,24.9,g/day,15,22,Y,,CG
HCD-04,HCD-04-0010,M,FC,Food Consumption,24.9,g/day,15,22,Y,,CG
HCD-04,HCD-04-0009,M,FC,Food Consumption,20.9,g/day,22,29,Y,,CG
HCD-04,HCD-04-0010,M,FC,Food Consumption,20.9,g/day,22,29,Y,,CG
HCD-10,HCD-10-0002,M,FC,Food Consumption,20.6,g/day,1,8,Y,,CG
HCD-10,HCD-10-0001,M,FC,Food Consumption,20.6,g/day,1,8,Y,,CG
HCD-10,HCD-10-0002,M,FC,Food Consumption,21.8,g/day,8,15,Y,,CG
HCD-10,HCD-10-0001,M,FC,Food Consumption,21.8,g/day,8,15,Y,,CG
HCD-10,HCD-10-0002,M,FC,Food Consumption,20.5,g/day,15,22,Y,,CG
HCD-10,HCD-10-0001,M,FC,Food Consumption,20.5,g/day,15,22,Y,,CG
HCD-10,HCD-10-0002,M,FC,Food Consumption,21.2,g/day,22,29,Y,,CG
HCD-10,HCD-10-0001,M,FC,Food Consumption,21.2,g/day,22,29,Y,,CG
HCD-10,HCD-10-0002,M,WC,Water Consumption,27.8,g/day,1,8,Y,,CG
HCD-10,HCD-10-0001,M,WC,Water Consumption,27.8,g/day,1,8,Y,,CG
HCD-10,HCD-10-0002,M,WC,Water Consumption,26.5,g/day,8,15,Y,,CG
HCD-10,HCD-10-0001,M,WC,Water Consumption,26.5,g/day,8,15,Y,,CG
HCD-10,HCD-10-0002,M,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
HCD-10,HCD-10-0001,M,WC,Water Consumption,26.4,g/day,15,22,Y,,CG
HCD-10,HCD-10-0002,M,WC,Water Consumption,26.7,g/day,22,29,Y,,CG
HCD-10,HCD-10-0001,M,WC,Water Consumption,26.7,g/day,22,29,Y,,CG
HCD-11,HCD-11-0005,M,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-11,HCD-11-0006,M,WC,Water Consumption,26,g/day,1,8,Y,,CG
HCD-11,HCD-11-0005,M,WC,Water Consumption,28,g/day,8,15,Y,,CG
HCD-11,HCD-11-0006,M,WC,Water Consumption,28,g/day,8,15,Y,,CG
HCD-11,HCD-11-0005,M,WC,Water Consumption,28,g/day,15,22,Y,,CG
HCD-11,HCD-11-0006,M,WC,Water Consumption,28,g/day,15,22,Y,,CG
HCD-11,HCD-11-0005,M,WC,Water Consumption,27,g/day,22,29,Y,,CG
HCD-11,HCD-11-0006,M,WC,Water Consumption,27,g/day,22,29,Y,,CG
HCD-11,HCD-11-0005,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
HCD-11,HCD-11-0006,M,FC,Food Consumption,22,g/day,1,8,Y,,CG
HCD-11,HCD-11-0005,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-11,HCD-11-0006,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-11,HCD-11-0005,M,FC,Food Consumption,22,g/day,15,22,Y,,CG
HCD-11,HCD-11-0006,M,FC,Food Consumption,22,g/day,15,22,Y,,CG
HCD-11,HCD-11-0005,M,FC,Food Consumption,21,g/day,22,29,Y,,CG
HCD-11,HCD-11-0006,M,FC,Food Consumption,21,g/day,22,29,Y,,CG
HCD-01,HCD-01-0076,F,FC,Food Consumption,18.5,g/day,1,8,Y,,CG
HCD-01,HCD-01-0077,F,FC,Food Consumption,18.5,g/day,1,8,Y,,CG
HCD-01,HCD-01-0076,F,FC,Food Consumption,18.9,g/day,8,15,Y,,CG
HCD-01,HCD-01-0077,F,FC,Food Consumption,18.9,g/day,8,15,Y,,CG
HCD-01,HCD-01-0076,F,FC,Food Consumption,18.8,g/day,15,21,Y,,CG
HCD-01,HCD-01-0077,F,FC,Food Consumption,18.8,g/day,15,21,Y,,CG
HCD-01,HCD-01-0076,F,FC,Food Consumption,17.1,g/day,22,28,Y,,CG
HCD-01,HCD-01-0077,F,FC,Food Consumption,17.1,g/day,22,28,Y,,CG
HCD-01,HCD-01-0076,F,WC,Water Consumption,29.4,g/day,1,8,Y,,CG
HCD-01,HCD-01-0077,F,WC,Water Consumption,29.4,g/day,1,8,Y,,CG
HCD-01,HCD-01-0076,F,WC,Water Consumption,31.2,g/day,8,15,Y,,CG
HCD-01,HCD-01-0077,F,WC,Water Consumption,31.2,g/day,8,15,Y,,CG
HCD-01,HCD-01-0076,F,WC,Water Consumption,31.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0077,F,WC,Water Consumption,31.2,g/day,15,21,Y,,CG
HCD-01,HCD-01-0076,F,WC,Water Consumption,29.2,g/day,22,28,Y,,CG
HCD-01,HCD-01-0077,F,WC,Water Consumption,29.2,g/day,22,28,Y,,CG
HCD-03,HCD-03-0004,M,WC,Water Consumption,32,g/day,1,8,Y,,CG
HCD-03,HCD-03-0005,M,WC,Water Consumption,32,g/day,1,8,Y,,CG
HCD-03,HCD-03-0004,M,WC,Water Consumption,31,g/day,8,15,Y,,CG
HCD-03,HCD-03-0005,M,WC,Water Consumption,31,g/day,8,15,Y,,CG
HCD-03,HCD-03-0004,M,WC,Water Consumption,32,g/day,15,22,Y,,CG
HCD-03,HCD-03-0005,M,WC,Water Consumption,32,g/day,15,22,Y,,CG
HCD-03,HCD-03-0004,M,WC,Water Consumption,27,g/day,22,29,Y,,CG
HCD-03,HCD-03-0005,M,WC,Water Consumption,27,g/day,22,29,Y,,CG
HCD-03,HCD-03-0004,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
HCD-03,HCD-03-0005,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
HCD-03,HCD-03-0004,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-03,HCD-03-0005,M,FC,Food Consumption,23,g/day,8,15,Y,,CG
HCD-03,HCD-03-0004,M,FC,Food Consumption,23,g/day,15,22,Y,,CG
HCD-03,HCD-03-0005,M,FC,Food Consumption,23,g/day,15,22,Y,,CG
HCD-03,HCD-03-0004,M,FC,Food Consumption,20,g/day,22,29,Y,,CG
HCD-03,HCD-03-0005,M,FC,Food Consumption,20,g/day,22,29,Y,,CG
HCD-03,HCD-03-0017,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
HCD-03,HCD-03-0019,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
HCD-03,HCD-03-0018,M,WC,Water Consumption,27,g/day,1,8,Y,,CG
HCD-03,HCD-03-0017,M,WC,Water Consumption,29,g/day,8,15,Y,,CG
HCD-03,HCD-03-0019,M,WC,Water Consumption,29,g/day,8,15,Y,,CG
HCD-03,HCD-03-0018,M,WC,Water Consumption,29,g/day,8,15,Y,,CG
HCD-03,HCD-03-0017,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-03,HCD-03-0019,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-03,HCD-03-0018,M,WC,Water Consumption,29,g/day,15,22,Y,,CG
HCD-03,HCD-03-0017,M,WC,Water Consumption,30,g/day,22,29,Y,,CG
HCD-03,HCD-03-0019,M,WC,Water Consumption,30,g/day,22,29,Y,,CG
HCD-03,HCD-03-0018,M,WC,Water Consumption,30,g/day,22,29,Y,,CG
HCD-03,HCD-03-0017,M,WC,Water Consumption,30,g/day,29,36,Y,,CG
HCD-03,HCD-03-0019,M,WC,Water Consumption,30,g/day,29,36,Y,,CG
HCD-03,HCD-03-0018,M,WC,Water Consumption,30,g/day,29,36,Y,,CG
HCD-03,HCD-03-0017,M,WC,Water Consumption,26,g/day,36,43,Y,,CG
HCD-03,HCD-03-0019,M,WC,Water Consumption,26,g/day,36,43,Y,,CG
HCD-03,HCD-03-0018,M,WC,Water Consumption,26,g/day,36,43,Y,,CG
HCD-03,HCD-03-0017,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
HCD-03,HCD-03-0019,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
HCD-03,HCD-03-0018,M,FC,Food Consumption,21,g/day,1,8,Y,,CG
HCD-03,HCD-03-0017,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
HCD-03,HCD-03-0019,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
HCD-03,HCD-03-0018,M,FC,Food Consumption,22,g/day,8,15,Y,,CG
HCD-03,HCD-03-0017,M,FC,Food Consumption,22,g/day,15,22,Y,,CG
HCD-03,HCD-03-0019,M,FC,Food Consumption,22,g/day,15,22,Y,,CG
HCD-03,HCD-03-0018,M,FC,Food Consumption,22,g/day,15,22,Y,,CG
HCD-03,HCD-03-0017,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-03,HCD-03-0019,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
HCD-03,HCD-03-0018,M,FC,Food Consumption,22,g/day,22,29,Y,,CG
